track_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,Artist
Stan,2,1999,11,21,17115,0,918915401.0,83,63,36.0,0,0.0,80,F#,Minor,78,53,74,4,0,45,21,Eminem
Stan,2,1999,11,21,17115,0,918915401.0,83,63,36.0,0,0.0,80,F#,Minor,78,53,74,4,0,45,21,Dido
Stand By Me (feat. Morgan Wallen),2,2023,5,26,381,5,46065667.0,23,82,6.0,0,113.0,134,B,Major,76,61,58,6,0,16,3,Lil Durk
Stand By Me (feat. Morgan Wallen),2,2023,5,26,381,5,46065667.0,23,82,6.0,0,113.0,134,B,Major,76,61,58,6,0,16,3,Morgan Wallen
Starboy,2,2016,9,21,29536,79,2565529693.0,281,137,36.0,1,140.0,186,G,Major,68,49,59,16,0,13,28,The Weeknd
Starboy,2,2016,9,21,29536,79,2565529693.0,281,137,36.0,1,140.0,186,G,Major,68,49,59,16,0,13,28,Daft Punk
Stargirl Interlude,2,2016,11,24,1275,32,611700552.0,13,8,5.0,0,1.0,90,F,Minor,59,52,48,38,5,10,11,The Weeknd
Stargirl Interlude,2,2016,11,24,1275,32,611700552.0,13,8,5.0,0,1.0,90,F,Minor,59,52,48,38,5,10,11,Lana Del Rey
Starlight,1,2022,3,3,1856,3,229473310.0,29,40,31.0,1,1.0,124,G,Major,95,36,37,35,0,10,28,Dave
Starry Eyes,1,2022,1,7,1014,0,74601456.0,1,17,11.0,0,0.0,86,A,Minor,28,13,41,50,0,19,3,The Weeknd
Static,1,2022,7,15,1613,0,202452860.0,21,15,13.0,0,0.0,79,C#,Major,34,22,31,43,63,10,7,Steve Lacy
Stay Alive (Prod. SUGA of BTS),1,2022,2,11,590,5,246376690.0,4,113,20.0,0,1.0,130,D,Minor,51,50,76,30,0,10,7,Jung Kook
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",4,2022,7,15,3113,0,123473120.0,54,6,124.0,1,0.0,126,A,Major,81,90,73,28,0,29,4,Calvin Harris
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",4,2022,7,15,3113,0,123473120.0,54,6,124.0,1,0.0,126,A,Major,81,90,73,28,0,29,4,Halsey
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",4,2022,7,15,3113,0,123473120.0,54,6,124.0,1,0.0,126,A,Major,81,90,73,28,0,29,4,Pharrell Williams
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",4,2022,7,15,3113,0,123473120.0,54,6,124.0,1,0.0,126,A,Major,81,90,73,28,0,29,4,Justin Timberlake
Stefania (Kalush Orchestra),1,2022,3,10,555,0,53729194.0,10,4,4.0,0,0.0,105,D,Major,83,32,82,14,0,12,4,KALUSH
Sticky,1,2022,6,17,2814,0,191448892.0,38,105,25.0,0,2.0,137,A#,Minor,88,8,49,9,0,9,14,Drake
Still D.R.E.,2,1999,1,1,33966,0,1210599487.0,141,78,36.0,1,0.0,93,B,Major,81,53,78,18,0,6,24,Dr. Dre
Still D.R.E.,2,1999,1,1,33966,0,1210599487.0,141,78,36.0,1,0.0,93,B,Major,81,53,78,18,0,6,24,Snoop Dogg
Still Don't Know My Name,1,2019,10,4,6332,0,563902868.0,47,116,266.0,0,0.0,88,F,Major,31,31,63,47,27,21,12,Labrinth
Still Life,1,2022,4,5,181,0,53909146.0,16,14,7.0,0,0.0,118,G#,Major,68,24,58,44,0,6,3,BIGBANG
Still With You,1,2020,6,5,31,39,38411956.0,2,107,8.0,0,0.0,88,C#,Minor,53,34,47,9,0,83,4,Jung Kook
Streets,1,2019,11,7,5728,0,865640097.0,85,87,179.0,0,12.0,90,B,Major,75,19,46,21,4,34,8,Doja Cat
Style,1,2014,1,1,7830,42,786181836.0,94,111,151.0,4,82.0,95,D,Major,60,48,79,0,0,12,4,Taylor Swift
Sugar Rush Ride,1,2023,1,27,359,0,107642809.0,12,56,13.0,0,13.0,125,A#,Minor,71,83,89,1,0,17,9,TOMORROW X TOGETHER
Summertime Sadness,1,2011,1,1,20333,52,983637508.0,89,143,36.0,3,200.0,112,C#,Minor,56,24,66,7,0,12,3,Lana Del Rey
Sunflower - Spider-Man: Into the Spider-Verse,2,2018,10,9,24094,78,2808096550.0,372,117,843.0,4,69.0,90,D,Major,76,91,50,54,0,7,5,Post Malone
Sunflower - Spider-Man: Into the Spider-Verse,2,2018,10,9,24094,78,2808096550.0,372,117,843.0,4,69.0,90,D,Major,76,91,50,54,0,7,5,Swae Lee
Sunroof,2,2021,12,3,3741,17,652704649.0,156,35,110.0,19,0.0,131,A#,Major,77,84,71,35,0,15,4,Nicky Youre
Sunroof,2,2021,12,3,3741,17,652704649.0,156,35,110.0,19,0.0,131,A#,Major,77,84,71,35,0,15,4,Dazy
Super,1,2023,4,24,271,12,91221625.0,16,103,9.0,0,55.0,137,G#,Major,77,35,88,16,0,17,9,SEVENTEEN
Super Freaky Girl,1,2022,8,12,4827,0,428685680.0,104,17,76.0,9,2.0,133,D,Major,95,91,89,6,0,31,24,Nicki Minaj
Super Gremlin,1,2021,10,30,2551,0,342779426.0,52,15,35.0,0,1.0,73,D,Major,83,11,41,0,0,36,14,Kodak Black
Super Shy,1,2023,7,7,422,55,58255150.0,37,202,21.0,5,168.0,150,F,Minor,78,52,82,18,0,15,7,NewJeans
Superhero (Heroes & Villains) [with Future & Chris Brown],3,2022,12,2,2959,16,401036314.0,41,69,38.0,0,36.0,117,F,Minor,72,45,59,14,0,20,21,Future
Superhero (Heroes & Villains) [with Future & Chris Brown],3,2022,12,2,2959,16,401036314.0,41,69,38.0,0,36.0,117,F,Minor,72,45,59,14,0,20,21,Chris Brown
Superhero (Heroes & Villains) [with Future & Chris Brown],3,2022,12,2,2959,16,401036314.0,41,69,38.0,0,36.0,117,F,Minor,72,45,59,14,0,20,21,Metro Boomin
Superman,2,2002,5,26,7615,14,655466831.0,18,51,36.0,0,0.0,130,E,Minor,80,64,76,2,0,20,6,Eminem
Superman,2,2002,5,26,7615,14,655466831.0,18,51,36.0,0,0.0,130,E,Minor,80,64,76,2,0,20,6,Dina Rae
Sure Thing,1,2010,5,25,13801,19,950906471.0,137,125,435.0,6,285.0,81,B,Minor,68,51,60,3,0,19,10,Miguel
Surface Pressure,1,2021,11,19,1756,0,267758538.0,38,48,20.0,0,0.0,180,D,Major,65,37,58,2,0,4,31,Jessica Darrow
Sweater Weather,1,2012,5,14,16413,61,2282771485.0,166,87,36.0,1,2.0,124,A#,Major,61,41,81,5,2,10,3,The Neighbourhood
Sweet Child O' Mine,1,1987,1,1,41231,1,1553497987.0,228,151,36.0,3,99.0,125,F#,Major,45,67,90,9,11,10,5,Guns N' Roses
Sweet Nothing,1,2022,10,21,1747,0,186104310.0,9,6,13.0,0,2.0,177,C#,Major,34,39,16,97,0,12,5,Taylor Swift
Sweetest Pie,2,2022,3,11,3501,0,299634472.0,69,2,51.0,11,0.0,124,G,Major,81,68,63,17,0,10,22,Dua Lipa
Sweetest Pie,2,2022,3,11,3501,0,299634472.0,69,2,51.0,11,0.0,124,G,Major,81,68,63,17,0,10,22,Megan Thee Stallion
Swim,1,2017,10,4,2742,0,498960285.0,5,1,62.0,0,0.0,120,G#,Major,67,8,54,27,0,8,4,Chase Atlantic
Sï¿½ï¿½,3,2021,11,18,903,0,177129919.0,30,26,15.0,0,0.0,90,F#,Minor,63,75,75,17,0,11,8,Anuel Aa
Sï¿½ï¿½,3,2021,11,18,903,0,177129919.0,30,26,15.0,0,0.0,90,F#,Minor,63,75,75,17,0,11,8,Myke Towers
Sï¿½ï¿½,3,2021,11,18,903,0,177129919.0,30,26,15.0,0,0.0,90,F#,Minor,63,75,75,17,0,11,8,Jhay Cortez
THATS WHAT I WANT,1,2021,9,17,7963,0,920797189.0,173,7,298.0,0,4.0,88,C#,Minor,74,55,85,1,0,5,22,Lil Nas X
THE LONELIEST,1,2022,10,7,1585,5,225093344.0,78,65,328.0,1,198.0,130,D,Major,52,24,60,0,0,8,3,Mï¿½ï¿½ne
THE SHADE,1,2022,3,11,1189,6,244928911.0,17,10,16.0,0,4.0,120,F,Major,90,73,51,39,0,9,6,Rex Orange County
TO THE MOON,1,2021,11,5,2979,0,245095641.0,44,0,159.0,0,0.0,144,D,Major,74,39,65,5,1,11,35,Jnr Choi
TQG,2,2023,2,23,4284,49,618990393.0,115,123,184.0,18,354.0,180,E,Minor,72,61,63,67,0,9,28,Karol G
TQG,2,2023,2,23,4284,49,618990393.0,115,123,184.0,18,354.0,180,E,Minor,72,61,63,67,0,9,28,Shakira
TQM,1,2023,5,19,584,28,176553476.0,16,159,15.0,6,100.0,125,F,Minor,79,96,85,27,0,11,6,Fuerza Regida
TRUSTFALL,1,2023,1,27,2098,16,134255790.0,88,24,101.0,7,451.0,122,G#,Major,64,25,89,0,0,15,9,P!nk
TULUM,2,2023,6,28,266,34,52294266.0,20,185,13.0,8,197.0,168,F#,Major,56,63,87,39,0,11,5,Peso Pluma
TULUM,2,2023,6,28,266,34,52294266.0,20,185,13.0,8,197.0,168,F#,Major,56,63,87,39,0,11,5,Grupo Frontera
TUS Lï¿½ï¿½GR,2,2022,4,1,1308,2,184622518.0,23,16,9.0,0,5.0,174,C#,Major,68,45,71,18,0,11,25,Sech
TUS Lï¿½ï¿½GR,2,2022,4,1,1308,2,184622518.0,23,16,9.0,0,5.0,174,C#,Major,68,45,71,18,0,11,25,Mora
TV,1,2022,7,21,3009,2,338564981.0,68,89,65.0,0,25.0,141,E,Minor,41,9,25,84,1,14,4,Billie Eilish
Tacones Rojos,1,2021,10,22,3047,9,510876816.0,77,31,85.0,5,28.0,123,B,Minor,75,93,86,8,0,14,3,Sebastian Yatra
Tak Ingin Usai,1,2022,5,13,220,4,184807630.0,16,5,0.0,0,6.0,130,C#,Major,49,14,40,82,0,11,3,Keisya Levronka
Tak Segampang Itu,1,2022,12,2,213,6,179659294.0,7,6,0.0,0,48.0,130,F,Major,51,18,44,76,0,11,3,Anggi Marito
Take Me To Church,1,2013,9,13,23804,31,2135158446.0,187,99,36.0,1,0.0,129,E,Minor,57,41,66,63,0,12,5,Hozier
Take My Breath,1,2021,8,6,6392,0,432702334.0,174,73,344.0,0,0.0,121,G#,Major,75,53,74,2,0,11,5,The Weeknd
Take On Me,1,1984,10,19,44927,17,1479115056.0,34,0,36.0,6,0.0,84,F#,Minor,57,86,90,2,0,9,5,a-ha
Take Two,1,2023,6,9,674,47,118482347.0,20,106,25.0,4,78.0,93,G,Major,62,57,59,3,0,38,3,BTS
Talk,1,2022,9,2,920,0,148461629.0,10,1,8.0,0,0.0,140,E,Minor,70,26,76,8,0,54,23,YEAT
Talk that Talk,1,2022,8,26,615,0,189476119.0,14,77,15.0,1,2.0,120,D#,Minor,77,78,91,14,0,33,12,TWICE
Talking To The Moon,1,2010,10,4,7109,2,1062956628.0,5,0,862.0,0,0.0,146,C#,Minor,52,7,61,51,0,11,3,Bruno Mars
Tarot,2,2022,5,6,2482,20,608228647.0,27,77,22.0,2,0.0,114,B,Minor,80,42,68,2,0,66,4,Bad Bunny
Tarot,2,2022,5,6,2482,20,608228647.0,27,77,22.0,2,0.0,114,B,Minor,80,42,68,2,0,66,4,Jhay Cortez
Tattoo,1,2023,2,25,2988,59,201660859.0,74,102,145.0,18,925.0,150,D#,Minor,55,30,78,24,0,12,8,Loreen
Te Felicito,2,2022,4,21,4796,9,606361689.0,124,66,212.0,13,1.0,174,F,Major,70,57,64,23,0,8,32,Shakira
Te Felicito,2,2022,4,21,4796,9,606361689.0,124,66,212.0,13,1.0,174,F,Major,70,57,64,23,0,8,32,Rauw Alejandro
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",5,2023,5,22,182,8,54225632.0,3,88,1.0,0,52.0,110,G,Minor,76,96,72,32,0,9,4,Sachin-Jigar
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",5,2023,5,22,182,8,54225632.0,3,88,1.0,0,52.0,110,G,Minor,76,96,72,32,0,9,4,Shadab Faridi
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",5,2023,5,22,182,8,54225632.0,3,88,1.0,0,52.0,110,G,Minor,76,96,72,32,0,9,4,Altamash Faridi
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",5,2023,5,22,182,8,54225632.0,3,88,1.0,0,52.0,110,G,Minor,76,96,72,32,0,9,4,Amitabh Bhattacharya
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",5,2023,5,22,182,8,54225632.0,3,88,1.0,0,52.0,110,G,Minor,76,96,72,32,0,9,4,Varun Jain
That That (prod. & feat. SUGA of BTS),2,2022,4,29,802,0,212109195.0,16,81,23.0,0,0.0,130,E,Major,91,91,96,3,0,3,9,PSY
That That (prod. & feat. SUGA of BTS),2,2022,4,29,802,0,212109195.0,16,81,23.0,0,0.0,130,E,Major,91,91,96,3,0,3,9,Suga
That's Hilarious,1,2022,4,8,686,2,146363130.0,11,6,12.0,0,15.0,108,F#,Major,71,55,44,74,0,11,6,Charlie Puth
The Astronaut,1,2022,10,28,481,9,203436468.0,10,100,15.0,1,27.0,125,F,Major,54,22,76,0,0,14,3,Jin
The Business,1,2020,1,1,14311,0,1062345656.0,255,32,582.0,0,14.0,120,G#,Minor,80,24,62,41,2,11,23,Tiï¿½ï¿
The Christmas Song (Merry Christmas To You) - Remastered 1999,1,1946,11,1,11500,0,389771964.0,140,72,251.0,0,0.0,139,C#,Major,36,22,15,84,0,11,4,Nat King Cole
The Color Violet,1,2021,12,10,2585,32,415932686.0,3,79,21.0,1,54.0,105,F#,Minor,65,46,53,16,0,9,5,Tory Lanez
The Family Madrigal,3,2021,11,19,1150,0,184937148.0,20,38,12.0,0,0.0,141,C#,Major,59,56,63,12,0,6,36,Olga Merediz
The Family Madrigal,3,2021,11,19,1150,0,184937148.0,20,38,12.0,0,0.0,141,C#,Major,59,56,63,12,0,6,36,Stephanie Beatriz
The Family Madrigal,3,2021,11,19,1150,0,184937148.0,20,38,12.0,0,0.0,141,C#,Major,59,56,63,12,0,6,36,Encanto - Cast
The Feels,1,2021,10,1,1150,0,345903614.0,20,99,44.0,0,2.0,120,A,Major,81,92,90,9,0,8,7,TWICE
The Great War,1,2022,10,21,1274,0,181382590.0,1,6,11.0,0,0.0,96,F,Major,57,55,74,22,0,8,4,Taylor Swift
The Heart Part 5,1,2022,5,8,2939,0,71423324.0,29,0,30.0,0,0.0,98,G#,Minor,76,79,81,18,0,6,34,Kendrick Lamar
The Hills,1,2015,5,27,25744,4,1947371785.0,122,94,36.0,0,18.0,136,C#,Minor,36,12,57,9,0,14,8,The Weeknd
The Joker And The Queen (feat. Taylor Swift),2,2022,2,11,1430,0,146789379.0,46,1,34.0,0,0.0,134,C#,Major,53,31,31,92,0,28,3,Ed Sheeran
The Joker And The Queen (feat. Taylor Swift),2,2022,2,11,1430,0,146789379.0,46,1,34.0,0,0.0,134,C#,Major,53,31,31,92,0,28,3,Taylor Swift
The Motto,2,2021,11,4,9151,6,656013912.0,240,107,268.0,0,5.0,118,G,Minor,75,46,76,3,0,9,4,Tiï¿½ï¿½sto
The Motto,2,2021,11,4,9151,6,656013912.0,240,107,268.0,0,5.0,118,G,Minor,75,46,76,3,0,9,4,Ava
The Next Episode,2,1999,1,1,31762,0,843309044.0,142,40,36.0,1,953.0,95,D#,Minor,92,31,89,3,0,8,25,Dr. Dre
The Next Episode,2,1999,1,1,31762,0,843309044.0,142,40,36.0,1,953.0,95,D#,Minor,92,31,89,3,0,8,25,Snoop Dogg
The Night We Met,1,2015,2,2,18515,35,1410088830.0,70,82,939.0,1,162.0,174,D,Major,45,10,37,97,25,64,4,Lord Huron
The Nights,1,2014,1,1,17354,8,1456081449.0,92,122,36.0,0,55.0,126,F#,Major,53,66,85,2,0,24,4,Avicii
The Real Slim Shady,1,2000,1,1,20763,27,1424589568.0,81,53,36.0,1,17.0,104,F,Minor,95,78,66,3,0,4,6,Eminem
The Rumbling (TV Size),1,2022,1,10,254,0,71014967.0,0,4,23.0,0,0.0,145,G#,Major,41,65,88,0,0,26,5,SiM
The Scientist,1,2002,8,5,30992,6,1608164312.0,124,25,36.0,1,0.0,146,F,Major,56,21,44,73,0,11,2,Coldplay
There's Nothing Holdin' Me Back,1,2016,9,23,12382,0,1714490998.0,229,57,36.0,2,71.0,122,D,Major,86,97,80,36,0,9,6,Shawn Mendes
Thinking Out Loud,1,2014,1,1,33032,0,2280566092.0,363,129,36.0,0,28.0,79,D,Major,78,58,45,47,0,18,3,Ed Sheeran
Thinking with My Dick,2,2013,7,16,1550,0,109091573.0,0,0,14.0,0,0.0,81,C#,Major,77,68,70,6,0,17,20,Kevin Gates
Thinking with My Dick,2,2013,7,16,1550,0,109091573.0,0,0,14.0,0,0.0,81,C#,Major,77,68,70,6,0,17,20,Juicy J
Thinkinï¿½ï¿½ï¿½ B,1,2023,3,3,604,6,125917280.0,22,101,0.0,0,66.0,140,D#,Minor,66,43,76,49,0,12,3,Morgan Wallen
This Love (Taylorï¿½ï¿½ï¿½s Ve,1,2022,5,6,1492,0,132171975.0,26,2,15.0,0,2.0,144,E,Major,47,7,50,32,0,7,4,Taylor Swift
Those Eyes,1,2019,5,10,1507,14,411747614.0,24,71,44.0,1,195.0,120,E,Major,60,24,35,73,0,31,3,New West
Thought You Should Know,1,2022,5,6,968,4,203221468.0,16,53,1.0,0,61.0,140,F#,Major,53,51,70,49,0,14,3,Morgan Wallen
Thousand Miles,1,2022,4,22,2050,0,244741137.0,52,9,46.0,0,1.0,81,G,Major,38,20,66,9,0,9,8,The Kid Laroi
Thunder,3,2021,5,7,4846,10,422691058.0,54,16,259.0,0,13.0,101,C#,Major,67,40,90,3,0,34,6,Prezioso
Thunder,3,2021,5,7,4846,10,422691058.0,54,16,259.0,0,13.0,101,C#,Major,67,40,90,3,0,34,6,Gabry Ponte
Thunder,3,2021,5,7,4846,10,422691058.0,54,16,259.0,0,13.0,101,C#,Major,67,40,90,3,0,34,6,LUM!X
"Tiago PZK: Bzrp Music Sessions, Vol. 48",2,2021,12,29,1678,12,374191487.0,20,4,15.0,1,3.0,96,C#,Minor,66,76,82,47,0,10,32,Bizarrap
"Tiago PZK: Bzrp Music Sessions, Vol. 48",2,2021,12,29,1678,12,374191487.0,20,4,15.0,1,3.0,96,C#,Minor,66,76,82,47,0,10,32,Tiago pzk
Titi Me Preguntï¿,1,2022,5,6,9037,42,1264310836.0,124,133,139.0,14,166.0,107,F,Minor,65,19,72,10,0,13,25,Bad Bunny
Todo De Ti,1,2020,11,2,11975,8,1168642797.0,188,75,268.0,6,16.0,128,D#,Minor,81,57,63,40,1,10,4,Rauw Alejandro
Tom's Diner,2,2019,6,28,2605,0,236872197.0,15,48,50.0,0,3.0,98,F#,Minor,68,33,43,38,0,36,14,AnnenMayKantereit
Tom's Diner,2,2019,6,28,2605,0,236872197.0,15,48,50.0,0,3.0,98,F#,Minor,68,33,43,38,0,36,14,Giant Rooks
Too Late,1,2022,12,8,714,0,49262961.0,0,9,2.0,0,0.0,128,B,Major,45,35,68,78,0,39,8,SZA
Too Many Nights (feat. Don Toliver & with Future),3,2022,12,2,2110,58,286400165.0,17,119,19.0,2,266.0,88,G,Minor,68,17,71,15,0,11,5,Future
Too Many Nights (feat. Don Toliver & with Future),3,2022,12,2,2110,58,286400165.0,17,119,19.0,2,266.0,88,G,Minor,68,17,71,15,0,11,5,Metro Boomin
Too Many Nights (feat. Don Toliver & with Future),3,2022,12,2,2110,58,286400165.0,17,119,19.0,2,266.0,88,G,Minor,68,17,71,15,0,11,5,Don Toliver
Tormenta (feat. Bad Bunny),2,2023,2,24,1529,0,149778242.0,32,18,39.0,2,0.0,95,C#,Major,64,30,77,46,0,38,6,Gorillaz
Tormenta (feat. Bad Bunny),2,2023,2,24,1529,0,149778242.0,32,18,39.0,2,0.0,95,C#,Major,64,30,77,46,0,38,6,Bad Bunny
Toxic,1,2021,9,10,1795,0,582981380.0,34,23,118.0,0,2.0,180,G#,Minor,59,69,61,84,0,46,36,BoyWithUke
Trance (with Travis Scott & Young Thug),3,2022,12,2,1682,46,276259178.0,24,90,30.0,1,176.0,119,C#,Minor,75,48,53,18,0,18,34,Travis Scott
Trance (with Travis Scott & Young Thug),3,2022,12,2,1682,46,276259178.0,24,90,30.0,1,176.0,119,C#,Minor,75,48,53,18,0,18,34,Young Thug
Trance (with Travis Scott & Young Thug),3,2022,12,2,1682,46,276259178.0,24,90,30.0,1,176.0,119,C#,Minor,75,48,53,18,0,18,34,Metro Boomin
True Love,2,2022,5,27,2129,0,194902696.0,23,1,44.0,1,0.0,84,F,Minor,71,39,86,2,0,51,25,Kanye West
True Love,2,2022,5,27,2129,0,194902696.0,23,1,44.0,1,0.0,84,F,Minor,71,39,86,2,0,51,25,XXXTENTACION
Tubarï¿½ï¿½o Te,4,2022,9,28,1003,0,116144341.0,21,0,44.0,0,0.0,130,E,Minor,89,48,74,30,0,7,36,Dj LK da Escï¿½ï¿½cia
Tubarï¿½ï¿½o Te,4,2022,9,28,1003,0,116144341.0,21,0,44.0,0,0.0,130,E,Minor,89,48,74,30,0,7,36,Tchakabum
Tubarï¿½ï¿½o Te,4,2022,9,28,1003,0,116144341.0,21,0,44.0,0,0.0,130,E,Minor,89,48,74,30,0,7,36,mc jhenny
Tubarï¿½ï¿½o Te,4,2022,9,28,1003,0,116144341.0,21,0,44.0,0,0.0,130,E,Minor,89,48,74,30,0,7,36,M
Typa Girl,1,2022,9,16,452,10,235549288.0,2,129,13.0,0,1.0,132,G,Major,92,53,62,7,0,63,10,BLACKPINK
Tï¿½ï¿,2,2023,5,4,731,15,111947664.0,27,17,73.0,4,167.0,130,B,Major,86,59,96,50,1,9,5,dennis
Tï¿½ï¿,2,2023,5,4,731,15,111947664.0,27,17,73.0,4,167.0,130,B,Major,86,59,96,50,1,9,5,MC Kevin o Chris
ULTRA SOLO,2,2022,2,14,1367,0,307752576.0,48,4,34.0,1,0.0,110,C#,Major,80,26,85,23,0,11,21,Polima WestCoast
ULTRA SOLO,2,2022,2,14,1367,0,307752576.0,48,4,34.0,1,0.0,110,C#,Major,80,26,85,23,0,11,21,Pailita
ULTRA SOLO REMIX,5,2022,6,16,2341,0,279717388.0,37,2,38.0,2,0.0,110,C#,Major,91,59,82,8,0,6,8,De La Ghetto
ULTRA SOLO REMIX,5,2022,6,16,2341,0,279717388.0,37,2,38.0,2,0.0,110,C#,Major,91,59,82,8,0,6,8,Feid
ULTRA SOLO REMIX,5,2022,6,16,2341,0,279717388.0,37,2,38.0,2,0.0,110,C#,Major,91,59,82,8,0,6,8,Polima WestCoast
ULTRA SOLO REMIX,5,2022,6,16,2341,0,279717388.0,37,2,38.0,2,0.0,110,C#,Major,91,59,82,8,0,6,8,Paloma Mami
ULTRA SOLO REMIX,5,2022,6,16,2341,0,279717388.0,37,2,38.0,2,0.0,110,C#,Major,91,59,82,8,0,6,8,Pailita
UNFORGIVEN (feat. Nile Rodgers),2,2023,5,1,327,13,92035115.0,14,110,9.0,0,49.0,104,E,Minor,80,38,88,11,0,11,5,Nile Rodgers
UNFORGIVEN (feat. Nile Rodgers),2,2023,5,1,327,13,92035115.0,14,110,9.0,0,49.0,104,E,Minor,80,38,88,11,0,11,5,LE SSERAFIM
Un Coco,1,2022,5,6,1029,28,403231558.0,5,28,9.0,0,0.0,152,B,Major,84,74,69,21,0,18,6,Bad Bunny
Un Finde | CROSSOVER #2,3,2023,4,4,561,14,142095275.0,4,14,12.0,5,56.0,192,B,Major,50,85,52,11,0,28,6,Big One
Un Finde | CROSSOVER #2,3,2023,4,4,561,14,142095275.0,4,14,12.0,5,56.0,192,B,Major,50,85,52,11,0,28,6,FMK
Un Finde | CROSSOVER #2,3,2023,4,4,561,14,142095275.0,4,14,12.0,5,56.0,192,B,Major,50,85,52,11,0,28,6,Ke personajes
Un Ratito,1,2022,5,6,1112,6,417230415.0,7,30,13.0,1,1.0,93,C#,Minor,79,22,55,31,0,12,5,Bad Bunny
Un Verano Sin Ti,1,2022,5,6,1004,1,283332261.0,8,12,9.0,0,0.0,188,F,Minor,50,41,50,69,0,12,6,Bad Bunny
Una Noche en Medellï¿½,1,2022,1,21,5415,32,682475162.0,46,16,53.0,1,2.0,96,A#,Minor,87,82,53,10,0,5,8,Cris Mj
Under The Influence,1,2019,10,4,3859,26,929964809.0,133,181,3.0,0,2.0,117,A,Minor,73,31,69,6,0,11,4,Chris Brown
Underneath the Tree,1,2013,10,25,6596,0,485285717.0,144,99,251.0,0,0.0,160,G#,Major,51,69,81,0,0,21,5,Kelly Clarkson
Unholy (feat. Kim Petras),2,2022,9,22,8576,42,1230675890.0,216,108,331.0,26,154.0,131,D,Major,71,24,47,1,0,27,9,Sam Smith
Unholy (feat. Kim Petras),2,2022,9,22,8576,42,1230675890.0,216,108,331.0,26,154.0,131,D,Major,71,24,47,1,0,27,9,Kim Petras
United In Grief,1,2022,5,13,2575,0,156898322.0,4,5,12.0,0,51.0,87,G#,Major,52,32,83,24,0,17,43,Kendrick Lamar
Unstoppable,1,2016,1,21,7681,13,939844851.0,119,66,36.0,2,2.0,174,A,Major,47,27,78,11,0,10,8,Sia
Until I Found You,1,2021,9,1,4427,4,726434358.0,69,100,154.0,20,438.0,202,A#,Major,34,25,51,69,0,18,4,Stephen Sanchez
Until I Found You (with Em Beihold) - Em Beihold Version,2,2022,4,22,2790,30,600976848.0,60,96,71.0,0,115.0,101,A#,Major,34,32,57,78,0,20,3,Em Beihold
Until I Found You (with Em Beihold) - Em Beihold Version,2,2022,4,22,2790,30,600976848.0,60,96,71.0,0,115.0,101,A#,Major,34,32,57,78,0,20,3,Stephen Sanchez
Used (feat. Don Toliver),2,2022,12,8,1042,0,94005786.0,7,29,3.0,0,0.0,150,A#,Minor,73,71,69,53,0,32,9,SZA
Used (feat. Don Toliver),2,2022,12,8,1042,0,94005786.0,7,29,3.0,0,0.0,150,A#,Minor,73,71,69,53,0,32,9,Don Toliver
VAGABUNDO,3,2023,5,12,1094,34,90839753.0,40,58,47.0,8,203.0,127,B,Minor,82,89,85,4,0,23,6,Sebastian Yatra
VAGABUNDO,3,2023,5,12,1094,34,90839753.0,40,58,47.0,8,203.0,127,B,Minor,82,89,85,4,0,23,6,Manuel Turizo
VAGABUNDO,3,2023,5,12,1094,34,90839753.0,40,58,47.0,8,203.0,127,B,Minor,82,89,85,4,0,23,6,Beï¿½ï
VIBE (feat. Jimin of BTS),2,2023,1,13,415,2,152850295.0,15,40,21.0,1,15.0,100,C#,Major,79,60,68,7,0,26,4,TAEYANG
VIBE (feat. Jimin of BTS),2,2023,1,13,415,2,152850295.0,15,40,21.0,1,15.0,100,C#,Major,79,60,68,7,0,26,4,Jimin
VOID,1,2023,3,29,596,0,67070410.0,29,9,12.0,0,52.0,100,A,Major,72,42,66,18,4,19,4,Melanie Martinez
Vai Lï¿½ï¿½ Em Casa ,2,2021,10,22,772,0,263894529.0,7,3,89.0,0,0.0,158,G#,Minor,46,62,83,53,0,97,28,Marï¿½ï¿½lia Mendonï¿½ï¿½a
Vai Lï¿½ï¿½ Em Casa ,2,2021,10,22,772,0,263894529.0,7,3,89.0,0,0.0,158,G#,Minor,46,62,83,53,0,97,28,George Henrique &
Vampiro,3,2022,1,30,540,4,187772591.0,26,3,39.0,0,0.0,115,G#,Minor,78,63,64,1,0,7,4,Matuï¿½ï¿½
Vampiro,3,2022,1,30,540,4,187772591.0,26,3,39.0,0,0.0,115,G#,Minor,78,63,64,1,0,7,4,Wiu
Vampiro,3,2022,1,30,540,4,187772591.0,26,3,39.0,0,0.0,115,G#,Minor,78,63,64,1,0,7,4,
